; index, empty, ペパーミント, ほうじ茶, 紅茶, ;
9,18.444,16.318,16.497,17.976,;
0,16.132,13.773,14.004,15.176,;
1,16.076,13.665,13.895,15.087,;
2,13.612,11.886,12.198,12.957,;
3,13.707,12.462,12.413,13.111,;
4,13.761,12.679,12.471,13.178,;
5,16.357,14.834,14.543,15.532,;
6,16.258,14.547,14.311,15.392,;
7,18.444,17.1,16.757,18.124,;
8,18.444,16.648,16.606,18.036,;
9,18.444,16.323,16.503,17.97,;
0,16.134,13.777,14.007,15.177,;
1,16.085,13.652,13.896,15.082,;
2,13.613,11.888,12.202,12.957,;
3,13.705,12.463,12.413,13.111,;
4,13.757,12.677,12.471,13.172,;
5,16.364,14.837,14.543,15.533,;
6,16.254,14.554,14.311,15.382,;
7,18.444,17.093,16.754,18.112,;
8,18.444,16.65,16.615,18.037,;
9,18.444,16.296,16.505,17.98,;
0,16.13,13.772,14.025,15.18,;
1,16.085,13.654,13.898,15.082,;
2,13.609,11.889,12.198,12.951,;
3,13.703,12.462,12.42,13.106,;
4,13.761,12.682,12.47,13.176,;
5,16.352,14.833,14.549,15.538,;
6,16.256,14.567,14.308,15.383,;
7,18.444,17.099,16.746,18.123,;
8,18.444,16.663,16.615,18.041,;
9,18.444,16.293,16.507,17.972,;
0,16.131,13.784,14.02,15.175,;
1,16.081,13.665,13.902,15.088,;
2,13.611,11.889,12.197,12.951,;
3,13.711,12.46,12.417,13.107,;
4,13.75,12.679,12.473,13.173,;
5,16.355,14.847,14.542,15.54,;
6,16.263,14.563,14.311,15.392,;
7,18.444,17.104,16.745,18.12,;
8,18.444,16.661,16.613,18.041,;
9,18.444,16.297,16.504,17.967,;
0,16.133,13.78,14.017,15.184,;
1,16.082,13.662,13.9,15.084,;
2,13.611,11.893,12.196,12.952,;
3,13.707,12.461,12.416,13.111,;
4,13.759,12.678,12.469,13.177,;
5,16.36,14.854,14.539,15.539,;
6,16.259,14.56,14.313,15.386,;
7,18.444,17.107,16.753,18.117,;
8,18.444,16.664,16.619,18.039,;
9,18.444,16.298,16.509,17.974,;
0,16.134,13.784,14.011,15.176,;
1,16.086,13.657,13.899,15.09,;
2,13.607,11.889,12.198,12.957,;
3,13.705,12.461,12.417,13.107,;
4,13.76,12.678,12.471,13.177,;
5,16.349,14.841,14.546,15.541,;
6,16.254,14.565,14.315,15.384,;
7,18.444,17.101,16.753,18.117,;
8,18.444,16.651,16.621,18.044,;
9,18.444,16.325,16.506,17.977,;
0,16.134,13.783,14.018,15.181,;
1,16.081,13.664,13.902,15.088,;
2,13.606,11.893,12.199,12.958,;
3,13.705,12.464,12.419,13.111,;
4,13.76,12.681,12.47,13.171,;
5,16.354,14.827,14.544,15.54,;
6,16.257,14.564,14.309,15.382,;
7,18.444,17.106,16.748,18.113,;
8,18.444,16.655,16.616,18.045,;
9,18.444,16.318,16.507,17.976,;
0,16.136,13.775,14.018,15.179,;
1,16.091,13.669,13.9,15.083,;
2,13.613,11.89,12.199,12.956,;
3,13.711,12.463,12.42,13.109,;
4,13.758,12.675,12.473,13.173,;
5,16.358,14.833,14.551,15.542,;
6,16.264,14.572,14.309,15.392,;
7,18.444,17.104,16.757,18.118,;
8,18.444,16.656,16.627,18.042,;
9,18.444,16.321,16.513,17.974,;
0,16.131,13.781,14.021,15.174,;
1,16.085,13.664,13.908,15.09,;
2,13.611,11.891,12.199,12.959,;
3,13.718,12.465,12.418,13.11,;
4,13.766,12.68,12.476,13.174,;
5,16.361,14.844,14.552,15.542,;
6,16.269,14.567,14.314,15.386,;
7,18.444,17.114,16.756,18.115,;
8,18.444,16.67,16.622,18.038,;
9,18.444,16.318,16.507,17.971,;
0,16.128,13.787,14.017,15.189,;
1,16.084,13.659,13.903,15.087,;
2,13.608,11.889,12.199,12.957,;
3,13.714,12.467,12.415,13.113,;
4,13.752,12.679,12.47,13.173,;
5,16.363,14.833,14.552,15.536,;
6,16.267,14.552,14.32,15.382,;
7,18.444,17.108,16.757,18.109,;
8,18.444,16.666,16.625,18.039,;
9,18.444,16.32,16.509,17.976,;
0,16.137,13.785,14.02,15.179,;
1,16.081,13.669,13.9,15.09,;
2,13.613,11.891,12.205,12.957,;
3,13.706,12.463,12.421,13.111,;
4,13.761,12.681,12.477,13.174,;
5,16.361,14.846,14.556,15.539,;
6,16.268,14.561,14.32,15.39,;
7,18.444,17.104,16.759,18.121,;
8,18.444,16.676,16.618,18.038,;
9,18.444,16.337,16.51,17.969,;
0,16.136,13.787,14.02,15.184,;
1,16.091,13.676,13.907,15.086,;
2,13.613,11.898,12.199,12.951,;
3,13.706,12.468,12.423,13.108,;
4,13.757,12.685,12.476,13.179,;
5,16.369,14.847,14.548,15.538,;
6,16.265,14.566,14.312,15.384,;
7,18.444,17.111,16.757,18.122,;
8,18.444,16.668,16.629,18.036,;
9,18.444,16.324,16.512,17.971,;
0,16.135,13.783,14.02,15.179,;
1,16.086,13.674,13.908,15.086,;
2,13.609,11.893,12.199,12.955,;
3,13.707,12.465,12.418,13.11,;
4,13.756,12.684,12.471,13.174,;
5,16.359,14.851,14.548,15.543,;
6,16.263,14.574,14.317,15.387,;
7,18.444,17.114,16.764,18.117,;
8,18.444,16.667,16.632,18.045,;
9,18.444,16.327,16.516,17.978,;
0,16.138,13.79,14.02,15.184,;
1,16.085,13.666,13.905,15.089,;
2,13.61,11.9,12.202,12.957,;
3,13.707,12.463,12.423,13.113,;
4,13.761,12.685,12.476,13.173,;
5,16.361,14.857,14.551,15.54,;
6,16.256,14.558,14.315,15.396,;
7,18.444,17.109,16.759,18.117,;
8,18.444,16.668,16.625,18.045,;
9,18.444,16.334,16.521,17.977,;
0,16.137,13.79,14.017,15.184,;
1,16.086,13.677,13.909,15.095,;
2,13.607,11.896,12.203,12.955,;
3,13.706,12.47,12.425,13.115,;
4,13.756,12.683,12.475,13.173,;
5,16.354,14.849,14.552,15.542,;
6,16.259,14.564,14.32,15.397,;
7,18.444,17.109,16.769,18.124,;
8,18.444,16.674,16.634,18.043,;
9,18.444,16.323,16.523,17.98,;
0,16.129,13.788,14.029,15.181,;
1,16.085,13.67,13.916,15.091,;
2,13.616,11.898,12.199,12.957,;
3,13.709,12.463,12.422,13.11,;
4,13.756,12.685,12.48,13.18,;
5,16.359,14.851,14.553,15.544,;
6,16.26,14.567,14.325,15.393,;
7,18.444,17.108,16.764,18.119,;
8,18.444,16.67,16.635,18.045,;
9,18.444,16.331,16.521,17.981,;
0,16.128,13.793,14.031,15.18,;
1,16.086,13.681,13.91,15.092,;
2,13.607,11.901,12.206,12.96,;
3,13.706,12.469,12.418,13.112,;
4,13.76,12.685,12.473,13.178,;
5,16.358,14.854,14.554,15.544,;
6,16.258,14.575,14.325,15.387,;
7,18.444,17.113,16.768,18.123,;
8,18.444,16.681,16.626,18.045,;
9,18.444,16.327,16.524,17.98,;
0,16.141,13.797,14.021,15.186,;
1,16.088,13.68,13.908,15.095,;
2,13.604,11.9,12.203,12.957,;
3,13.702,12.465,12.42,13.112,;
4,13.759,12.685,12.477,13.177,;
5,16.35,14.847,14.551,15.548,;
6,16.266,14.578,14.32,15.388,;
7,18.444,17.107,16.758,18.131,;
8,18.444,16.674,16.635,18.046,;
9,18.444,16.331,16.527,17.976,;
0,16.133,13.794,14.031,15.189,;
1,16.09,13.676,13.909,15.09,;
2,13.615,11.899,12.206,12.955,;
3,13.71,12.468,12.419,13.109,;
4,13.758,12.689,12.479,13.181,;
5,16.352,14.856,14.551,15.542,;
6,16.266,14.57,14.319,15.386,;
7,18.444,17.117,16.767,18.116,;
8,18.444,16.67,16.629,18.046,;
9,18.444,16.333,16.526,17.976,;
0,16.133,13.792,14.022,15.187,;
1,16.087,13.679,13.92,15.087,;
2,13.609,11.9,12.205,12.957,;
3,13.707,12.467,12.421,13.113,;
4,13.757,12.686,12.478,13.181,;
5,16.362,14.848,14.555,15.541,;
6,16.271,14.571,14.322,15.393,;
7,18.444,17.121,16.764,18.123,;
8,18.444,16.681,16.632,18.047,;
9,18.444,16.331,16.53,17.981,;
0,16.137,13.799,14.022,15.185,;
1,16.082,13.676,13.906,15.096,;
2,13.606,11.902,12.201,12.957,;
3,13.703,12.47,12.422,13.118,;
4,13.765,12.685,12.476,13.18,;
5,16.362,14.854,14.551,15.541,;
6,16.26,14.576,14.328,15.39,;
7,18.444,17.114,16.774,18.123,;
8,18.444,16.669,16.638,18.04,;
9,18.444,16.329,16.531,17.974,;
0,16.132,13.8,14.029,15.187,;
1,16.086,13.68,13.915,15.094,;
2,13.612,11.904,12.203,12.957,;
3,13.711,12.471,12.422,13.114,;
4,13.763,12.688,12.476,13.175,;
5,16.359,14.857,14.552,15.561,;
6,16.265,14.579,14.325,15.388,;
7,18.444,17.124,16.764,18.121,;
8,18.444,16.683,16.635,18.045,;
9,18.444,16.336,16.516,17.977,;
0,16.138,13.8,14.034,15.184,;
1,16.088,13.675,13.916,15.086,;
2,13.613,11.901,12.21,12.959,;
3,13.705,12.473,12.426,13.114,;
4,13.763,12.69,12.476,13.179,;
5,16.365,14.846,14.557,15.544,;
6,16.25,14.566,14.323,15.392,;
7,18.444,17.12,16.778,18.123,;
8,18.444,16.687,16.637,18.039,;
9,18.444,16.345,16.525,17.981,;
0,16.145,13.797,14.029,15.187,;
1,16.088,13.696,13.916,15.095,;
2,13.607,11.905,12.207,12.957,;
3,13.707,12.473,12.427,13.112,;
4,13.765,12.688,12.478,13.18,;
5,16.359,14.855,14.557,15.541,;
6,16.267,14.564,14.323,15.397,;
7,18.444,17.124,16.771,18.124,;
8,18.444,16.674,16.641,18.049,;
9,18.444,16.336,16.528,17.979,;
0,16.137,13.8,14.036,15.182,;
1,16.082,13.692,13.915,15.084,;
2,13.616,11.9,12.206,12.961,;
3,13.703,12.467,12.423,13.114,;
4,13.754,12.688,12.48,13.18,;
5,16.355,14.856,14.561,15.542,;
6,16.268,14.571,14.328,15.388,;
7,18.444,17.125,16.773,18.122,;
8,18.444,16.687,16.634,18.047,;
9,18.444,16.34,16.532,17.974,;
0,16.135,13.799,14.036,15.191,;
1,16.087,13.687,13.916,15.096,;
2,13.61,11.905,12.208,12.963,;
3,13.709,12.473,12.423,13.115,;
4,13.766,12.689,12.482,13.174,;
5,16.366,14.848,14.563,15.54,;
6,16.259,14.583,14.331,15.391,;
7,18.444,17.124,16.769,18.123,;
8,18.444,16.689,16.627,18.044,;
9,18.444,16.339,16.53,17.985,;
0,16.137,13.802,14.029,15.187,;
1,16.086,13.685,13.919,15.089,;
2,13.611,11.905,12.207,12.959,;
3,13.71,12.473,12.426,13.113,;
4,13.765,12.691,12.475,13.179,;
5,16.363,14.861,14.564,15.553,;
6,16.259,14.571,14.331,15.392,;
7,18.444,17.124,16.779,18.131,;
8,18.444,16.685,16.642,18.05,;
9,18.444,16.349,16.535,17.985,;
0,16.135,13.804,14.034,15.18,;
1,16.088,13.686,13.924,15.089,;
2,13.611,11.906,12.208,12.962,;
3,13.706,12.471,12.423,13.116,;
4,13.761,12.691,12.479,13.181,;
5,16.356,14.861,14.557,15.557,;
6,16.266,14.574,14.33,15.39,;
7,18.444,17.127,16.778,18.127,;
8,18.444,16.68,16.647,18.047,;
9,18.444,16.352,16.533,17.987,;
0,16.136,13.804,14.038,15.184,;
1,16.089,13.685,13.918,15.091,;
2,13.613,11.907,12.212,12.959,;
3,13.71,12.476,12.427,13.114,;
4,13.756,12.692,12.483,13.179,;
5,16.36,14.865,14.567,15.546,;
6,16.26,14.587,14.328,15.395,;
7,18.444,17.122,16.781,18.132,;
8,18.444,16.689,16.641,18.046,;
9,18.444,16.351,16.53,17.982,;
0,16.137,13.81,14.04,15.184,;
1,16.09,13.683,13.913,15.102,;
2,13.612,11.907,12.207,12.962,;
3,13.706,12.474,12.429,13.116,;
4,13.76,12.692,12.478,13.177,;
5,16.345,14.859,14.563,15.542,;
6,16.258,14.576,14.329,15.392,;
7,18.444,17.127,16.781,18.12,;
8,18.444,16.683,16.642,18.052,;
9,18.444,16.347,16.536,17.988,;
0,16.137,13.808,14.04,15.188,;
1,16.091,13.683,13.922,15.093,;
2,13.613,11.913,12.214,12.956,;
3,13.705,12.477,12.428,13.113,;
4,13.758,12.692,12.486,13.182,;
5,16.358,14.862,14.563,15.544,;
6,16.259,14.567,14.328,15.394,;
7,18.444,17.129,16.777,18.117,;
8,18.444,16.687,16.648,18.054,;
9,18.444,16.353,16.537,17.983,;
0,16.138,13.804,14.04,15.184,;
1,16.088,13.685,13.922,15.096,;
2,13.611,11.907,12.21,12.962,;
3,13.706,12.475,12.429,13.114,;
4,13.754,12.692,12.484,13.181,;
5,16.357,14.859,14.562,15.544,;
6,16.264,14.577,14.336,15.399,;
7,18.444,17.129,16.776,18.127,;
8,18.444,16.692,16.648,18.043,;
9,18.444,16.365,16.539,17.982,;
0,16.147,13.811,14.042,15.189,;
1,16.087,13.687,13.916,15.094,;
2,13.608,11.912,12.215,12.962,;
3,13.71,12.478,12.431,13.115,;
4,13.762,12.687,12.483,13.18,;
5,16.354,14.862,14.564,15.545,;
6,16.264,14.578,14.333,15.395,;
7,18.444,17.133,16.771,18.123,;
8,18.444,16.698,16.648,18.054,;
9,18.444,16.354,16.533,17.984,;
0,16.138,13.812,14.038,15.193,;
1,16.084,13.689,13.921,15.094,;
2,13.614,11.908,12.21,12.959,;
3,13.709,12.481,12.426,13.115,;
4,13.763,12.694,12.479,13.183,;
5,16.356,14.862,14.565,15.544,;
6,16.266,14.586,14.331,15.4,;
7,18.444,17.124,16.776,18.126,;
8,18.444,16.704,16.643,18.044,;
9,18.444,16.351,16.539,17.989,;
0,16.135,13.815,14.04,15.184,;
1,16.091,13.698,13.929,15.095,;
2,13.61,11.914,12.213,12.959,;
3,13.709,12.478,12.426,13.114,;
4,13.763,12.694,12.486,13.18,;
5,16.362,14.869,14.564,15.548,;
6,16.262,14.574,14.335,15.394,;
7,18.444,17.13,16.785,18.129,;
8,18.444,16.705,16.655,18.052,;
9,18.444,16.362,16.537,17.985,;
0,16.137,13.81,14.035,15.187,;
1,16.087,13.696,13.929,15.094,;
2,13.62,11.914,12.212,12.96,;
3,13.713,12.474,12.43,13.115,;
4,13.759,12.696,12.48,13.179,;
5,16.352,14.848,14.559,15.544,;
6,16.263,14.593,14.335,15.392,;
7,18.444,17.137,16.79,18.129,;
8,18.444,16.695,16.652,18.053,;
9,18.444,16.353,16.54,17.989,;
0,16.147,13.814,14.044,15.189,;
1,16.09,13.701,13.923,15.098,;
2,13.611,11.915,12.214,12.964,;
3,13.707,12.476,12.43,13.114,;
4,13.761,12.693,12.486,13.178,;
5,16.361,14.862,14.568,15.542,;
6,16.258,14.575,14.337,15.391,;
7,18.444,17.141,16.781,18.129,;
8,18.444,16.696,16.65,18.05,;
9,18.444,16.362,16.538,17.987,;
0,16.137,13.818,14.039,15.197,;
1,16.087,13.699,13.924,15.099,;
2,13.618,11.916,12.217,12.96,;
3,13.715,12.48,12.431,13.115,;
4,13.759,12.696,12.481,13.183,;
5,16.363,14.857,14.564,15.551,;
6,16.268,14.577,14.335,15.396,;
7,18.444,17.143,16.785,18.128,;
8,18.444,16.706,16.648,18.047,;
9,18.444,16.362,16.541,17.988,;
0,16.137,13.816,14.04,15.194,;
1,16.087,13.698,13.928,15.099,;
2,13.615,11.921,12.211,12.959,;
3,13.711,12.482,12.429,13.117,;
4,13.761,12.691,12.49,13.179,;
5,16.364,14.871,14.564,15.55,;
6,16.267,14.589,14.341,15.4,;
7,18.444,17.134,16.786,18.129,;
8,18.444,16.704,16.656,18.053,;
9,18.444,16.361,16.539,17.985,;
0,16.138,13.824,14.041,15.184,;
1,16.088,13.694,13.92,15.095,;
2,13.608,11.914,12.219,12.96,;
3,13.707,12.48,12.435,13.114,;
4,13.758,12.693,12.486,13.183,;
5,16.356,14.866,14.565,15.543,;
6,16.259,14.589,14.339,15.39,;
7,18.444,17.144,16.781,18.135,;
8,18.444,16.708,16.645,18.051,;
9,18.444,16.368,16.539,17.986,;
0,16.136,13.821,14.039,15.197,;
1,16.09,13.709,13.924,15.097,;
2,13.614,11.918,12.215,12.963,;
3,13.713,12.482,12.429,13.115,;
4,13.76,12.695,12.487,13.184,;
5,16.356,14.868,14.566,15.565,;
6,16.271,14.58,14.334,15.396,;
7,18.444,17.134,16.781,18.13,;
8,18.444,16.712,16.656,18.057,;
9,18.444,16.365,16.551,17.982,;
0,16.145,13.83,14.04,15.197,;
1,16.097,13.699,13.925,15.096,;
2,13.616,11.921,12.215,12.962,;
3,13.713,12.483,12.437,13.115,;
4,13.759,12.699,12.483,13.182,;
5,16.353,14.87,14.559,15.544,;
6,16.268,14.589,14.339,15.413,;
7,18.444,17.126,16.793,18.133,;
8,18.444,16.716,16.664,18.062,;
9,18.444,16.367,16.549,17.984,;
0,16.141,13.822,14.038,15.189,;
1,16.09,13.705,13.932,15.102,;
2,13.616,11.919,12.212,12.964,;
3,13.706,12.482,12.436,13.113,;
4,13.76,12.691,12.49,13.182,;
5,16.354,14.853,14.568,15.547,;
6,16.267,14.591,14.341,15.394,;
7,18.444,17.138,16.791,18.135,;
8,18.444,16.702,16.653,18.054,;
9,18.444,16.369,16.542,17.982,;
0,16.14,13.817,14.042,15.191,;
1,16.094,13.713,13.924,15.099,;
2,13.614,11.918,12.217,12.96,;
3,13.711,12.486,12.437,13.116,;
4,13.767,12.696,12.487,13.18,;
5,16.363,14.87,14.571,15.551,;
6,16.268,14.581,14.343,15.396,;
7,18.444,17.141,16.787,18.133,;
8,18.444,16.713,16.656,18.058,;
9,18.444,16.373,16.552,17.985,;
0,16.138,13.826,14.045,15.191,;
1,16.099,13.717,13.933,15.105,;
2,13.616,11.921,12.221,12.965,;
3,13.711,12.486,12.437,13.114,;
4,13.764,12.697,12.49,13.18,;
5,16.364,14.869,14.565,15.551,;
6,16.266,14.589,14.34,15.397,;
7,18.444,17.138,16.79,18.138,;
8,18.444,16.713,16.663,18.056,;
9,18.444,16.372,16.552,17.983,;
0,16.143,13.826,14.05,15.191,;
1,16.092,13.718,13.929,15.096,;
2,13.613,11.921,12.216,12.969,;
3,13.711,12.486,12.435,13.119,;
4,13.761,12.695,12.489,13.183,;
5,16.362,14.862,14.571,15.548,;
6,16.272,14.601,14.344,15.403,;
7,18.444,17.145,16.789,18.126,;
8,18.444,16.709,16.656,18.053,;
9,18.444,16.365,16.553,17.988,;
0,16.139,13.824,14.043,15.194,;
1,16.091,13.698,13.933,15.1,;
2,13.608,11.925,12.215,12.964,;
3,13.71,12.483,12.436,13.113,;
4,13.761,12.697,12.487,13.177,;
5,16.36,14.872,14.572,15.56,;
6,16.269,14.589,14.342,15.403,;
7,18.444,17.15,16.796,18.129,;
8,18.444,16.721,16.658,18.062,;
9,18.444,16.373,16.554,17.99,;
0,16.141,13.833,14.043,15.192,;
1,16.095,13.718,13.938,15.099,;
2,13.615,11.921,12.217,12.964,;
3,13.715,12.481,12.434,13.114,;
4,13.763,12.697,12.493,13.182,;
5,16.361,14.874,14.572,15.551,;
6,16.267,14.588,14.34,15.389,;
7,18.444,17.14,16.799,18.131,;
8,18.444,16.709,16.664,18.058,;
9,18.444,16.368,16.559,17.985,;
0,16.14,13.833,14.047,15.199,;
1,16.095,13.709,13.933,15.102,;
2,13.61,11.919,12.219,12.967,;
3,13.718,12.483,12.437,13.118,;
4,13.758,12.699,12.487,13.183,;
5,16.359,14.876,14.574,15.561,;
6,16.27,14.587,14.342,15.394,;
7,18.444,17.146,16.794,18.136,;
8,18.444,16.715,16.658,18.059,;
9,18.444,16.373,16.55,17.981,;
0,16.141,13.821,14.046,15.191,;
1,16.09,13.711,13.935,15.096,;
2,13.611,11.922,12.215,12.959,;
3,13.713,12.486,12.436,13.118,;
4,13.759,12.701,12.486,13.182,;
5,16.355,14.878,14.575,15.547,;
6,16.267,14.588,14.347,15.389,;
7,18.444,17.145,16.798,18.135,;
8,18.444,16.703,16.661,18.058,;
9,18.444,16.39,16.551,17.992,;
0,16.142,13.835,14.051,15.192,;
1,16.097,13.715,13.934,15.103,;
2,13.62,11.924,12.219,12.964,;
3,13.717,12.483,12.434,13.117,;
4,13.768,12.699,12.487,13.186,;
5,16.362,14.881,14.578,15.551,;
6,16.266,14.593,14.342,15.397,;
7,18.444,17.143,16.796,18.137,;
8,18.444,16.709,16.665,18.058,;
9,18.444,16.384,16.56,17.995,;
0,16.139,13.827,14.051,15.192,;
1,16.093,13.721,13.937,15.104,;
2,13.611,11.925,12.219,12.965,;
3,13.713,12.483,12.437,13.121,;
4,13.767,12.699,12.491,13.184,;
5,16.366,14.864,14.572,15.555,;
6,16.271,14.597,14.345,15.401,;
7,18.444,17.137,16.794,18.131,;
8,18.444,16.705,16.661,18.059,;
9,18.444,16.37,16.556,17.991,;
0,16.144,13.832,14.056,15.194,;
1,16.092,13.719,13.937,15.1,;
2,13.61,11.919,12.217,12.965,;
3,13.709,12.483,12.438,13.114,;
4,13.76,12.7,12.487,13.185,;
5,16.367,14.866,14.574,15.552,;
6,16.26,14.585,14.349,15.404,;
7,18.444,17.147,16.799,18.128,;
8,18.444,16.715,16.659,18.058,;
9,18.444,16.386,16.549,17.988,;
0,16.142,13.839,14.05,15.186,;
1,16.093,13.721,13.934,15.088,;
2,13.611,11.924,12.22,12.964,;
3,13.705,12.484,12.438,13.117,;
4,13.761,12.7,12.49,13.183,;
5,16.361,14.871,14.577,15.548,;
6,16.271,14.608,14.343,15.393,;
7,18.444,17.145,16.793,18.129,;
8,18.444,16.716,16.667,18.06,;
9,18.444,16.375,16.556,17.994,;
0,16.141,13.829,14.052,15.196,;
1,16.094,13.709,13.938,15.098,;
2,13.614,11.929,12.226,12.963,;
3,13.712,12.488,12.441,13.117,;
4,13.769,12.7,12.494,13.186,;
5,16.363,14.882,14.58,15.548,;
6,16.269,14.591,14.345,15.397,;
7,18.444,17.143,16.796,18.135,;
8,18.444,16.726,16.664,18.056,;
9,18.444,16.385,16.557,17.994,;
0,16.143,13.832,14.056,15.194,;
1,16.088,13.719,13.946,15.104,;
2,13.614,11.928,12.223,12.965,;
3,13.713,12.484,12.44,13.118,;
4,13.763,12.702,12.496,13.182,;
5,16.36,14.877,14.578,15.548,;
6,16.271,14.604,14.353,15.4,;
7,18.444,17.143,16.801,18.135,;
8,18.444,16.72,16.667,18.056,;
9,18.444,16.387,16.561,17.989,;
0,16.145,13.833,14.051,15.195,;
1,16.1,13.717,13.938,15.104,;
2,13.617,11.926,12.225,12.966,;
3,13.716,12.486,12.44,13.122,;
4,13.766,12.696,12.49,13.182,;
5,16.366,14.873,14.578,15.552,;
6,16.271,14.588,14.35,15.4,;
7,18.444,17.15,16.806,18.138,;
8,18.444,16.719,16.671,18.062,;
9,18.444,16.38,16.559,17.985,;
0,16.144,13.833,14.053,15.195,;
1,16.095,13.72,13.939,15.108,;
2,13.617,11.93,12.221,12.968,;
3,13.714,12.488,12.443,13.118,;
4,13.76,12.702,12.49,13.183,;
5,16.362,14.873,14.58,15.554,;
6,16.269,14.587,14.347,15.4,;
7,18.444,17.146,16.807,18.144,;
8,18.444,16.728,16.676,18.05,;
9,18.444,16.375,16.569,17.991,;
0,16.145,13.835,14.056,15.192,;
1,16.097,13.718,13.941,15.101,;
2,13.61,11.932,12.223,12.964,;
3,13.713,12.49,12.438,13.121,;
4,13.766,12.702,12.493,13.184,;
5,16.362,14.873,14.579,15.552,;
6,16.269,14.592,14.345,15.407,;
7,18.444,17.148,16.802,18.133,;
8,18.444,16.729,16.671,18.06,;
9,18.444,16.397,16.559,17.994,;
0,16.144,13.844,14.061,15.195,;
1,16.092,13.721,13.948,15.106,;
2,13.613,11.925,12.22,12.967,;
3,13.714,12.49,12.445,13.117,;
4,13.763,12.7,12.493,13.188,;
5,16.36,14.876,14.581,15.552,;
6,16.269,14.604,14.35,15.4,;
7,18.444,17.152,16.801,18.127,;
8,18.444,16.728,16.678,18.058,;
9,18.444,16.397,16.556,17.998,;
0,16.144,13.839,14.059,15.202,;
1,16.094,13.719,13.95,15.102,;
2,13.616,11.927,12.223,12.968,;
3,13.709,12.486,12.441,13.121,;
4,13.762,12.696,12.497,13.188,;
5,16.36,14.876,14.577,15.555,;
6,16.267,14.605,14.352,15.405,;
7,18.444,17.16,16.801,18.135,;
8,18.444,16.721,16.67,18.063,;
9,18.444,16.388,16.561,17.993,;
0,16.144,13.835,14.059,15.207,;
1,16.095,13.726,13.943,15.106,;
2,13.622,11.931,12.224,12.96,;
3,13.714,12.49,12.441,13.121,;
4,13.763,12.699,12.493,13.184,;
5,16.363,14.883,14.583,15.551,;
6,16.269,14.59,14.357,15.395,;
7,18.444,17.149,16.803,18.141,;
8,18.444,16.726,16.675,18.058,;
9,18.444,16.388,16.565,17.994,;
0,16.149,13.849,14.059,15.192,;
1,16.097,13.727,13.952,15.106,;
2,13.616,11.933,12.223,12.966,;
3,13.713,12.489,12.445,13.124,;
4,13.759,12.704,12.493,13.19,;
5,16.363,14.883,14.582,15.552,;
6,16.268,14.593,14.357,15.408,;
7,18.444,17.158,16.812,18.14,;
8,18.444,16.73,16.672,18.06,;
9,18.444,16.392,16.562,17.994,;
0,16.144,13.84,14.052,15.195,;
1,16.093,13.724,13.95,15.107,;
2,13.617,11.934,12.22,12.965,;
3,13.707,12.493,12.442,13.122,;
4,13.763,12.704,12.494,13.184,;
5,16.363,14.862,14.582,15.554,;
6,16.272,14.601,14.358,15.397,;
7,18.444,17.155,16.812,18.136,;
8,18.444,16.732,16.677,18.063,;
9,18.444,16.388,16.566,17.995,;
0,16.146,13.836,14.064,15.205,;
1,16.095,13.731,13.947,15.105,;
2,13.618,11.93,12.225,12.972,;
3,13.714,12.493,12.445,13.116,;
4,13.761,12.706,12.496,13.184,;
5,16.358,14.876,14.583,15.551,;
6,16.268,14.596,14.355,15.4,;
7,18.444,17.168,16.808,18.133,;
8,18.444,16.735,16.678,18.066,;
9,18.444,16.401,16.569,17.989,;
0,16.145,13.847,14.063,15.193,;
1,16.094,13.727,13.947,15.104,;
2,13.614,11.94,12.226,12.967,;
3,13.717,12.491,12.447,13.122,;
4,13.762,12.708,12.492,13.184,;
5,16.366,14.881,14.578,15.556,;
6,16.27,14.599,14.351,15.397,;
7,18.444,17.162,16.81,18.14,;
8,18.444,16.735,16.676,18.062,;
9,18.444,16.397,16.569,17.988,;
0,16.147,13.848,14.06,15.19,;
1,16.091,13.723,13.956,15.106,;
2,13.611,11.933,12.226,12.964,;
3,13.719,12.486,12.44,13.118,;
4,13.76,12.704,12.496,13.187,;
5,16.355,14.886,14.582,15.566,;
6,16.271,14.593,14.355,15.406,;
7,18.444,17.155,16.808,18.138,;
8,18.444,16.729,16.684,18.061,;
9,18.444,16.408,16.56,17.997,;
0,16.154,13.848,14.066,15.195,;
1,16.102,13.73,13.948,15.102,;
2,13.618,11.937,12.226,12.965,;
3,13.713,12.494,12.444,13.119,;
4,13.768,12.709,12.497,13.186,;
5,16.371,14.878,14.586,15.565,;
6,16.271,14.604,14.352,15.408,;
7,18.444,17.165,16.809,18.139,;
8,18.444,16.745,16.687,18.067,;
9,18.444,16.397,16.566,17.992,;
0,16.148,13.845,14.066,15.201,;
1,16.099,13.733,13.946,15.106,;
2,13.619,11.935,12.232,12.965,;
3,13.72,12.492,12.445,13.122,;
4,13.763,12.707,12.501,13.185,;
5,16.361,14.884,14.579,15.558,;
6,16.272,14.605,14.356,15.406,;
7,18.444,17.161,16.817,18.143,;
8,18.444,16.743,16.683,18.069,;
9,18.444,16.406,16.575,17.997,;
0,16.147,13.838,14.06,15.195,;
1,16.092,13.724,13.951,15.105,;
2,13.624,11.938,12.232,12.97,;
3,13.715,12.49,12.444,13.117,;
4,13.761,12.708,12.497,13.186,;
5,16.36,14.884,14.586,15.559,;
6,16.272,14.613,14.355,15.412,;
